0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000056e-01
3.353162131657930201e-02 1.143488539653628031e-04 0.000000000000000000e+00 1.000000000000000056e-01
6.777212281083862255e-02 2.325436449605432915e-04 0.000000000000000000e+00 1.000000000000000056e-01
1.025734532068443144e-01 3.549218493934731041e-04 0.000000000000000000e+00 1.000000000000000056e-01
1.379918845940948102e-01 4.819284814971321615e-04 0.000000000000000000e+00 1.000000000000000056e-01
1.745510852724644624e-01 6.154512939770319943e-04 0.000000000000000000e+00 1.000000000000000056e-01
2.126495475087855358e-01 7.572371544055704834e-04 0.000000000000000000e+00 1.000000000000000056e-01
2.519362546256170288e-01 9.067487288760727512e-04 0.000000000000000000e+00 1.000000000000000056e-01
2.910000186438845282e-01 1.059558283672408854e-03 0.000000000000000000e+00 1.000000000000000056e-01
3.280343868735539625e-01 1.209063722633788333e-03 0.000000000000000000e+00 1.000000000000000056e-01
3.620373049275210642e-01 1.350837940351579721e-03 0.000000000000000000e+00 1.000000000000000056e-01
3.931128363048185803e-01 1.484347405182010566e-03 0.000000000000000000e+00 1.000000000000000056e-01
4.219348001732902143e-01 1.611379139488921088e-03 0.000000000000000000e+00 1.000000000000000056e-01
4.492510094998214965e-01 1.734199915826847588e-03 0.000000000000000000e+00 1.000000000000000056e-01
4.756796761690978426e-01 1.854655416053063288e-03 0.000000000000000000e+00 1.000000000000000056e-01
5.016798765591720111e-01 1.973953852596343865e-03 0.000000000000000000e+00 1.000000000000000056e-01
5.276928701860744697e-01 2.093255529929654874e-03 0.000000000000000000e+00 1.000000000000000056e-01
5.541596354901294763e-01 2.213720426303206895e-03 0.000000000000000000e+00 1.000000000000000056e-01
5.815383206731240540e-01 2.336555761137170794e-03 0.000000000000000000e+00 1.000000000000000056e-01
6.104457053383554044e-01 2.463605582658559209e-03 0.000000000000000000e+00 1.000000000000000056e-01
6.416272730096524990e-01 2.597134265268457448e-03 0.000000000000000000e+00 1.000000000000000056e-01
6.757519318020502874e-01 2.738925393267970833e-03 0.000000000000000000e+00 1.000000000000000056e-01
7.129135784122123676e-01 2.888441118526528274e-03 0.000000000000000000e+00 1.000000000000000056e-01
7.520940369401413195e-01 3.041250777439989238e-03 0.000000000000000000e+00 1.000000000000000056e-01
7.914664069647421307e-01 3.190751798803534954e-03 0.000000000000000000e+00 1.000000000000000056e-01
8.295849326579056715e-01 3.332519356350578752e-03 0.000000000000000000e+00 1.000000000000000056e-01
8.660218578851143212e-01 3.466021076125332286e-03 0.000000000000000000e+00 1.000000000000000056e-01
9.010419747185038908e-01 3.593009135772821678e-03 0.000000000000000000e+00 1.000000000000000056e-01
9.350249586695770221e-01 3.715374984594677511e-03 0.000000000000000000e+00 1.000000000000000056e-01
9.680006313006287444e-01 3.833564169478539084e-03 0.000000000000000000e+00 1.000000000000000056e-01
1.000000000000000000e+00 3.947911944948632491e-03 0.000000000000000000e+00 1.000000000000000056e-01
0.000000000000000000e+00 2.286977079307256063e-04 0.000000000000000000e+00 1.000000000000000056e-01
3.465488544687934935e-02 3.468917181442051235e-04 0.000000000000000000e+00 1.000000000000000056e-01
7.007754343589832347e-02 4.692680102484320472e-04 0.000000000000000000e+00 1.000000000000000056e-01
1.061345839434929272e-01 5.962736047053310848e-04 0.000000000000000000e+00 1.000000000000000056e-01
1.432832978778785793e-01 7.297977919063450974e-04 0.000000000000000000e+00 1.000000000000000056e-01
1.819840785496912861e-01 8.715864721583312449e-04 0.000000000000000000e+00 1.000000000000000056e-01
2.219785460318887127e-01 1.021099860346765540e-03 0.000000000000000000e+00 1.000000000000000056e-01
2.618805014047600466e-01 1.173909158015617408e-03 0.000000000000000000e+00 1.000000000000000056e-01
2.998188690716027116e-01 1.323412909889137281e-03 0.000000000000000000e+00 1.000000000000000056e-01
3.346971618935442039e-01 1.465185121926782614e-03 0.000000000000000000e+00 1.000000000000000056e-01
3.665517069610073064e-01 1.598692976537089555e-03 0.000000000000000000e+00 1.000000000000000056e-01
3.960211626444323785e-01 1.725723656907424911e-03 0.000000000000000000e+00 1.000000000000000056e-01
4.238349203354572214e-01 1.848543820503797518e-03 0.000000000000000000e+00 1.000000000000000056e-01
4.505984660545097054e-01 1.968998996686227923e-03 0.000000000000000000e+00 1.000000000000000056e-01
4.767611621760917129e-01 2.088297299199288418e-03 0.000000000000000000e+00 1.000000000000000056e-01
5.027588522195661769e-01 2.207598989368237796e-03 0.000000000000000000e+00 1.000000000000000056e-01
5.290306669457343069e-01 2.328064084032182169e-03 0.000000000000000000e+00 1.000000000000000056e-01
5.560367872175503434e-01 2.450899917369753385e-03 0.000000000000000000e+00 1.000000000000000056e-01
5.843987240180388287e-01 2.577950737531608996e-03 0.000000000000000000e+00 1.000000000000000056e-01
6.148712720755363792e-01 2.711481136924603127e-03 0.000000000000000000e+00 1.000000000000000056e-01
6.481484926057202722e-01 2.853274680338365333e-03 0.000000000000000000e+00 1.000000000000000056e-01
6.843855606463711272e-01 3.002792898977767015e-03 0.000000000000000000e+00 1.000000000000000056e-01
7.226670873033966824e-01 3.155604127681818898e-03 0.000000000000000000e+00 1.000000000000000056e-01
